timestamp,node_id,short_name,long_name,node_latitude,node_longitude,node_altitude,rssi,snr,hw_model,our_latitude,our_longitude,our_altitude
2025-10-24T14:18:24.119382,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3896,-71.2026,31.0
2025-10-24T14:18:24.119427,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3896,-71.2026,31.0
2025-10-24T14:18:24.119470,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3896,-71.2026,31.0
2025-10-24T14:18:24.119512,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3896,-71.2026,31.0
2025-10-24T14:18:24.119553,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3896,-71.2026,31.0
2025-10-24T14:18:37.244406,!fe9f68d1,68d1,Meshtastic 68d1,42.3363,-71.0672,146,,-19,UNSET,42.3896,-71.2026,31.0
2025-10-24T14:18:37.244520,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,23,,-4,T_DECK,42.3896,-71.2026,31.0
2025-10-24T14:18:37.244576,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3896,-71.2026,31.0
2025-10-24T14:18:37.244620,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3896,-71.2026,31.0
2025-10-24T14:18:37.244664,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3896,-71.2026,31.0
2025-10-24T14:18:37.244706,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3896,-71.2026,31.0
2025-10-24T14:18:37.244767,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3896,-71.2026,31.0
2025-10-24T14:18:50.352737,!fe9f68d1,68d1,Meshtastic 68d1,42.3363,-71.0672,146,,-19,UNSET,42.3894,-71.2028,52.0
2025-10-24T14:18:50.352853,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,23,,-4,T_DECK,42.3894,-71.2028,52.0
2025-10-24T14:18:50.352905,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3894,-71.2028,52.0
2025-10-24T14:18:50.352949,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3894,-71.2028,52.0
2025-10-24T14:18:50.352993,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3894,-71.2028,52.0
